"OTUID"	"Taxonomy"	"SUM_Abundance"
"acd8e9fbf3ac9220d789d9a7950c4fab"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella"	403
"32d1b8c1e13d30df0aaa7f3d5db08681"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__ventriosum_group"	287
"9cdd06e4c33c58bbb4e46a743fd15c5b"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus"	171
"608ebe0051f9a43473d71082ad13908a"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_corporis"	118
"208134d9710bcf4724a053b364b131ae"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	1178
"97d5ed404ba83dcbaa164b1b8aa01d57"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales"	263
"f3334277a73d2f16250b03e6a875c383"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia"	878
"f664a73e7de6e00ff70e013369499cbd"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira"	852
"6351664476d4605fd80f784f84174909"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales"	414
"ced92b368ccc30c362244ae244f68f29"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella"	131
"2eedf896e95f02090d22dd3e68742ce7"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	7981
"f2cbb29998f80ea0d81f9cde98ee136e"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1"	20968
"4094e0eaa5fed9d96cac745a0c0b0323"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	177
"42fb6291f38217a664f36373ff99c48e"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	1170
"7caf4c771ffca635bdacc99aae26dfb3"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia"	396
"16a32f028dd2cc5d730154539ce59a4d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus"	200
"27d13093cfe5222a3d48c68389e707bb"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus"	273
"eee26944198c21eaa0afcc8261af456e"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera"	580
"d0687e3bb2e81fd62a420f6d441fbfcd"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG_011"	233
"bd7a334b7257c60e611d177449189bb1"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera"	679
"48c4d052f583df75ea127433436b7693"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella"	198
"5189f2fe8fe31512c4d6a5856d2a7329"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Paraeggerthella"	408
"9ae8035b08f84fc7679c2b25973dc01d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum"	390
"155ace0850fc88498e3c881bc5252fcc"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	1266
"c5db15b727e56d95a19f801365da7654"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia"	550
"fa096e9480edd86e110784141a56ce30"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	98
"114d0aefa07e7ab7836011f44281b737"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium"	99
"bbae6ed124f4d6b48435a964a95c8418"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	68468
"b8e13c0310850a0c546b448d860dd7d6"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	133
"bdbb5fdc4d34af060626d35b3c3d3429"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_tanakaei"	4197
"61df2aec03961108cbd8229da3445346"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	54
"8fef8928834112f3755db7e82d3e1047"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia"	78
"977bcd4f6f1fbf2b1d4420d534f5d37b"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG_003"	117
"9be8e4d4919ec569eb355cb676c02eef"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor"	4708
"0347445b6784e3d32c70126b005ffa6e"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	736
"4b9aa83dd2faf0fde6d55a983598efad"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_massiliensis"	717
"dd15951e49efb7d086763a72ace1db22"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus"	517
"091ce4dbaba63f963358fcfac4be461b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_005"	351
"0f075bdb307f908a681f2356e806b741"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g___Eubacterium__nodatum_group"	242
"16684adccf4a4d35facc56a79870aaa9"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium"	21064
"8e56e3f202f852125ea19512e4808fc8"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus"	185
"4830e6a9fa45982d993cb4558350c8cc"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	187
"b23a3fa4297114d4fba5b788e85231ec"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	1620
"d1d2824a959bbaf91a52ff511742c082"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	4138
"06f5587194058690234b0af24a1b20e8"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia_exigua"	38
"a29990fffb08af05632b35e9d3d8fd77"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG_014;f__Clostridia_UCG_014;g__Clostridia_UCG_014"	814
"a8f3507ee57026a970e37ec26a53554f"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella"	754
"b6635d67cb594473ddba9f8cfba5d13d"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus"	14676
"63c5fd07540df2fb6d7e415b11c0eded"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	138
"4290feefabcb9fa250f8eb0be2759c2d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_002"	560
"82b97d3e4042196df9c0257bf665fa64"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__Anaerotignum_lactatifermentans"	641
"bc8539d62fbed70597490618cd28af0b"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Dialister"	693
"724cbad432503d2e012aa3e1507ea193"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	57
"8ca5821de1f2af154935a9fbd5ddf46d"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Cryptobacterium"	35
"f17c8ce2a951cda29d873d67e8d8f834"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	1153
"1e870c64af7608a2cb5ffd2d5c5b01f3"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	271
"063e667a4134aca1ee85e14024057363"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter"	121
"7a0f48ff317556dc956ed5890be55457"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus"	40
"107a063d5a18c159014ad49b5f213925"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella"	8122
"b5b19c228bb0fa8553d6f33a91c2f3de"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1"	324
"a317bc84a18128ff1dad7ca1f1ac7cf0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola;s__Ruminococcaceae_bacterium"	47
"78dd4e635205a6651806b78ed2e04e12"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium"	235
"1840477b26d15c9630146e610672114a"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia"	720
"3359b72af1fdf95d62d519f2c6af65b1"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	385
"c6fb2035b37373282e37d128e2c9c5dc"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus"	473
"f9c0d23ed5120f50cb33ba4af69d24ef"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG_003"	243
"3a71e9a054fdfb756bfc1881602b808d"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter_splanchnicus"	941
"68eb6e428cac943f1e8c92569a8497e6"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	766
"71f380892a3677bcd3492710f19444e6"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Selenomonadaceae;g__Megamonas"	266
"2555ab896130cd0373de325088a94110"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	3505
"96051decc34c9bfe247a17fcd0670b25"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus"	50
"2e177c862518982a521d88de7c1dcae1"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	124
"544bdbfbed9a11965f1b4457b4c00d1c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas"	249
"368873f23c7e1fbe7299f9520765cf6a"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera"	588
"e7d012288046ac61745f8e83d0386331"	"d__Bacteria;p__Firmicutes;c__Incertae_Sedis;o__DTU014;f__DTU014;g__DTU014"	31
"2ee657e8d73105fdb87313a047117230"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	653
"df5c1ef25ab497ab767dcbb6be082f83"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia"	86644
"9f49121625a8ddd9244fc6424aae1328"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	154
"43b5fa9d895168f30e68bad0dce97ec4"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Dialister"	1183
"70d55baf78e9ac4d0babeac5dcbae5c2"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	16869
"77c76da8a1d97a35f432b351cb88bd06"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella"	643
"3908e661793605417ee40edd780e5f51"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	76
"d4c6d7b820e4b1c135e183d4987e9e4d"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	183
"ddd741ac814ee4bb2b6a9a1acd273bba"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella"	2350
"63d8e9a325af7493fef548aa059f93a9"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__xylanophilum_group"	568
"7ca0f3e1e07728ab78f54b3770156d1c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__hallii_group"	1542
"cb0ae3f7f79c995e95e8cf343c7155a9"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor"	496
"18eb929cf9350e0af65cf863c2786858"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus"	1290
"64b22677140c7b84225f980f4e1016d0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group"	1227
"c7d1ed6c70202259164edf3ee7806f0c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	2078
"d25cde7f2c9d8b0e3706df6f046982fc"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus"	526
"d5a59ea6eee1a9147d5835d82b862e0c"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas"	371
"4cc835d67b5ea24fc22433a160b251c7"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides"	488
"5207023275b891ef37f87a0ec090c4c0"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_sp."	64
"66938301665655de90b8b7c7a6e6acb6"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas_funiformis"	375
"f7035cbf3dd378172a24fb9ce26588b3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	817
"277f6a8de4548a04c4aaddb56b0c50d8"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	118
"a91bc76d62d6331c453ebff9d153e71c"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus"	17873
"ad52bbef279fc1fe7a3ca1c4b1fb9710"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella"	646
"e71c82c8a94bb0061a709c90f9e24eb8"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae"	373
"a1c4ca641ff44093f887889fc18f2305"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae"	55
"2af476270553eced4995d904584bfd12"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_002"	334
"62c336937d9c98f93521f014e1f21a63"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus"	4332
"281fb23ee4f7c35f9fbce3dddd4865d3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas"	641
"db067fb4e0e9713aedcd287125bde5ee"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella"	105
"ffb3bf7b7c32855e8d622314660e1a37"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter"	458
"e31c7e269125382d9bd6ee8fcc1fde21"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus"	1319
"86a0b66df5a9da19e7524f940914f7bf"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CHKCI002"	361
"89021a1d695afd19d0158179aa9d1b5e"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae"	250
"cfe3214a0e37583d6a910e2c4edb52f8"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus"	187
"980cae89681698e8b0d21d6beb88efeb"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella"	614
"7faf18400623657554b9c83e80e81a6a"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Dialister"	954
"50c564e52d9b31666521caa9d36cb68d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG_352"	143
"fed30d6b474008c8c2cd39c47126f7b9"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus"	432
"b4ed8ec9d3313b1ae0b929812511444b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1"	2299
"8e2895039c9a22ad217feda1c6d5ea9d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_005"	185
"c3a3a503752209bc052b3995236b079f"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_agalactiae"	129
"bd94f478943104f03a3e585134770c2a"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter"	99
"deb6b4495010674c5ece6687ab07ac12"	"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonadaceae"	289
"1229a9e81e02e1f9caf8857d296cf8ef"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum"	2290
"a1ce8d7face67464f27bcf68ace4cf20"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera"	60
"7c1e505e58e2d8e0fac9049ade2d9ca5"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia"	785
"db92d5e78fb94056efc409ace74df645"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera"	7498
"54173cdcf50cda810bfaea6f938b57af"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcaceae;g__Romboutsia"	304
"dc92223546e532251f71887dd91458cb"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces"	29
"8e121f6e82f82d6e7e2f831b9ce9e75c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Eubacterium__coprostanoligenes_group;g___Eubacterium__coprostanoligenes_group"	10051
"e4028f9047d9e12c59d15057f24b124e"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia"	1664
"6a57339163b1db2da81ab332dc9b1823"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Eubacterium__coprostanoligenes_group;g___Eubacterium__coprostanoligenes_group"	17025
"aa1b593068acf0de32973d0162215928"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	108
"659312094e9a4f232ead249176df5b7b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_002"	83
"07d313706ba0c85687c8d95b664b84bc"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	73
"342dc88f9759a222577b4242cdd5f1d3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_005"	33
"1256606d5a102b9d4553645aab0f384e"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter"	489
"b4dba10e10429ca35c466ea72712efcb"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	390
"2753c5d7a364e43a146dee1d2a26d929"	"d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter;s__Pyramidobacter_piscolens"	284
"2197529c00245f32775934255fe76c72"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum"	190
"cd33343b747cb20a2c7f908be741c159"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG_003"	69
"87de2eb4c03fc0e1b49d08f88e0f1b2b"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus"	55
"47f3d645d96038371757074de1d8fb8d"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis"	6247
"d7bc6294fdb0d8d313caa642b8ef9cb6"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis"	207
"489f5f1bf93e760538e31735ffc81c1d"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis"	89
"a015429e0827026dec502b2d23eda969"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis"	288
"be588df4a02fa9db0ee23bee1bcfce00"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella"	577
"25cbf6dcf9bf442431fa7e47dbbe3a9f"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella"	45
"6c2d19b1f93bb05af4652da117fab03a"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_dentium"	30028
"8e0e95a2506e1d07e9e82d04f6f571ef"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella"	600
"d5f5b3a613f4055f47c471c944bab792"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	98
"2015bd81848f07ada19a63370d44da4f"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum"	440
"5f942c4e7ccfe02229b958c9d4d0a8e0"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera"	233
"7d2fc2b946841c563ec6d3e95fda8cc3"	"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonadaceae"	411
"4516aa60a483dd8c7bbc57098c45f1a5"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	105994
"ee609c8a49fca84fff7aa028d9a195c3"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella"	330
"256be972b926805a388d725317376315"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	455
"ffbb8c1350bd4458683c4cc180d8de07"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	1893
"77df771887e0bf824e3cdcd2f6774506"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Veillonella;s__Veillonella_magna"	1981
"21c58a4f18de7b508ffac14dd08a5d11"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales"	166
"1ad6328e6e0887cc03b5e92de3521212"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG_010"	124
